transaction_id,transaction_date,Year,Quarter_Name,Month_Number,Month_Name,Week_Number,Day_Number,Day_Name,Week_Type,Time_of_Transaction,Time_Buckets,Hour,Minute,transaction_qty,Order_Size,store_id,store_location,product_id,unit_price,unit_price_clean,total_amount,Spending_Level,product_category,product_type,product_category,product_detail
580,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:23:15,Dawn,8,23,1,Single,8,Hell's Kitchen,26,3,3.00,3.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Rg
581,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:25:22,Dawn,8,25,1,Single,5,Lower Manhattan,25,"2,2",2.20,2.20,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Sm
582,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:26:13,Dawn,8,26,2,Small Order,5,Lower Manhattan,28,2,2.00,4.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
583,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:26:21,Dawn,8,26,2,Small Order,8,Hell's Kitchen,31,"2,2",2.20,4.40,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Sm
584,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:30:10,Dawn,8,30,1,Single,5,Lower Manhattan,29,"2,5",2.50,2.50,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Rg
585,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:31:35,Dawn,8,31,1,Single,8,Hell's Kitchen,35,"3,1",3.10,3.10,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Rg
586,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:34:25,Dawn,8,34,2,Small Order,8,Hell's Kitchen,25,"2,2",2.20,4.40,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Sm
587,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:34:30,Dawn,8,34,1,Single,8,Hell's Kitchen,48,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
588,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:43:50,Dawn,8,43,1,Single,8,Hell's Kitchen,32,3,3.00,3.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
589,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:51:31,Dawn,8,51,2,Small Order,5,Lower Manhattan,32,3,3.00,6.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
590,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,08:55:40,Dawn,8,55,1,Single,5,Lower Manhattan,28,2,2.00,2.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
591,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:00:14,Dawn,9,0,1,Single,8,Hell's Kitchen,39,"4,25",4.25,4.25,Low,Coffee,Barista Espresso,Drinks/Food,Latte Rg
592,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:01:24,Dawn,9,1,1,Single,8,Hell's Kitchen,53,3,3.00,3.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
593,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:06:29,Dawn,9,6,1,Single,5,Lower Manhattan,33,"3,5",3.50,3.50,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Lg
594,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:07:31,Dawn,9,7,2,Small Order,5,Lower Manhattan,37,3,3.00,6.00,Low,Coffee,Barista Espresso,Drinks/Food,Espresso shot
595,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:11:10,Dawn,9,11,1,Single,8,Hell's Kitchen,59,"4,5",4.50,4.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Lg
596,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:11:10,Dawn,9,11,1,Single,8,Hell's Kitchen,79,"3,75",3.75,3.75,Low,Bakery,Scone,Drinks/Food,Jumbo Savory Scone
597,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:11:45,Dawn,9,11,1,Single,8,Hell's Kitchen,61,"4,75",4.75,4.75,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
598,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:11:57,Dawn,9,11,2,Small Order,8,Hell's Kitchen,34,"2,45",2.45,4.90,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Sm
599,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:11:57,Dawn,9,11,1,Single,8,Hell's Kitchen,72,"3,25",3.25,3.25,Low,Bakery,Scone,Drinks/Food,Ginger Scone
600,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:12:47,Dawn,9,12,2,Small Order,5,Lower Manhattan,31,"2,2",2.20,4.40,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Sm
601,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:12:47,Dawn,9,12,1,Single,5,Lower Manhattan,75,"3,5",3.50,3.50,Low,Bakery,Pastry,Drinks/Food,Croissant
602,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:17:08,Dawn,9,17,1,Single,8,Hell's Kitchen,46,"2,5",2.50,2.50,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Rg
603,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:21:01,Dawn,9,21,1,Single,8,Hell's Kitchen,55,4,4.00,4.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
604,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:22:26,Dawn,9,22,1,Single,8,Hell's Kitchen,40,"3,75",3.75,3.75,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino
605,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:25:27,Dawn,9,25,1,Single,5,Lower Manhattan,29,"2,5",2.50,2.50,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Rg
606,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:26:16,Dawn,9,26,2,Small Order,8,Hell's Kitchen,28,2,2.00,4.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
607,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:29:47,Dawn,9,29,2,Small Order,8,Hell's Kitchen,22,2,2.00,4.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Sm
608,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:29:47,Dawn,9,29,1,Single,8,Hell's Kitchen,70,"3,25",3.25,3.25,Low,Bakery,Scone,Drinks/Food,Cranberry Scone
609,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:31:37,Dawn,9,31,2,Small Order,8,Hell's Kitchen,59,"4,5",4.50,9.00,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Lg
610,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:33:57,Dawn,9,33,2,Small Order,8,Hell's Kitchen,23,"2,5",2.50,5.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Rg
611,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:36:26,Dawn,9,36,1,Single,8,Hell's Kitchen,87,3,3.00,3.00,Low,Coffee,Barista Espresso,Drinks/Food,Ouro Brasileiro shot
612,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:38:46,Dawn,9,38,2,Small Order,8,Hell's Kitchen,87,3,3.00,6.00,Low,Coffee,Barista Espresso,Drinks/Food,Ouro Brasileiro shot
613,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:40:52,Dawn,9,40,1,Single,5,Lower Manhattan,48,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
614,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:45:34,Dawn,9,45,1,Single,5,Lower Manhattan,30,3,3.00,3.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Lg
615,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:46:33,Dawn,9,46,2,Small Order,8,Hell's Kitchen,48,"2,5",2.50,5.00,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
616,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:48:46,Dawn,9,48,2,Small Order,8,Hell's Kitchen,32,3,3.00,6.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
617,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:50:09,Dawn,9,50,1,Single,8,Hell's Kitchen,27,"3,5",3.50,3.50,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
618,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:50:57,Dawn,9,50,1,Single,5,Lower Manhattan,23,"2,5",2.50,2.50,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Rg
619,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:52:17,Dawn,9,52,1,Single,5,Lower Manhattan,26,3,3.00,3.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Rg
620,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:54:48,Dawn,9,54,1,Single,8,Hell's Kitchen,34,"2,45",2.45,2.45,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Sm
621,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:56:28,Dawn,9,56,2,Small Order,8,Hell's Kitchen,41,"4,25",4.25,8.50,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino Lg
622,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:56:45,Dawn,9,56,1,Single,5,Lower Manhattan,51,3,3.00,3.00,Low,Tea,Brewed Black tea,Tea,Earl Grey Lg
623,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,09:58:47,Dawn,9,58,2,Small Order,5,Lower Manhattan,37,3,3.00,6.00,Low,Coffee,Barista Espresso,Drinks/Food,Espresso shot
624,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:01:57,Dawn,10,1,1,Single,8,Hell's Kitchen,61,"4,75",4.75,4.75,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
625,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:03:39,Dawn,10,3,1,Single,8,Hell's Kitchen,30,3,3.00,3.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Lg
626,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:03:39,Dawn,10,3,1,Single,8,Hell's Kitchen,76,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Chocolate Chip Biscotti
627,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:05:11,Dawn,10,5,1,Single,5,Lower Manhattan,58,"3,5",3.50,3.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Rg
628,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:05:22,Dawn,10,5,1,Single,5,Lower Manhattan,55,4,4.00,4.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
629,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:07:28,Dawn,10,7,1,Single,5,Lower Manhattan,26,3,3.00,3.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Rg
630,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:08:23,Dawn,10,8,1,Single,8,Hell's Kitchen,43,3,3.00,3.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Lg
631,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:10:47,Dawn,10,10,2,Small Order,8,Hell's Kitchen,56,"2,55",2.55,5.10,Low,Tea,Brewed Chai tea,Tea,Spicy Eye Opener Chai Rg
632,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:13:55,Dawn,10,13,2,Small Order,5,Lower Manhattan,26,3,3.00,6.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Rg
633,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:13:55,Dawn,10,13,1,Single,5,Lower Manhattan,79,"3,75",3.75,3.75,Low,Bakery,Scone,Drinks/Food,Jumbo Savory Scone
634,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:16:43,Dawn,10,16,1,Single,5,Lower Manhattan,28,2,2.00,2.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
635,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:19:33,Dawn,10,19,1,Single,8,Hell's Kitchen,61,"4,75",4.75,4.75,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Lg
636,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:20:52,Dawn,10,20,2,Small Order,8,Hell's Kitchen,42,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
637,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:22:19,Dawn,10,22,1,Single,5,Lower Manhattan,23,"2,5",2.50,2.50,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Rg
638,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:26:49,Dawn,10,26,1,Single,5,Lower Manhattan,23,"2,5",2.50,2.50,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Rg
639,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:27:05,Dawn,10,27,1,Single,5,Lower Manhattan,25,"2,2",2.20,2.20,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Sm
640,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:28:41,Dawn,10,28,1,Single,8,Hell's Kitchen,42,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
641,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:30:39,Dawn,10,30,2,Small Order,8,Hell's Kitchen,44,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
642,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:36:18,Dawn,10,36,2,Small Order,8,Hell's Kitchen,50,"2,5",2.50,5.00,Low,Tea,Brewed Black tea,Tea,Earl Grey Rg
643,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:36:44,Dawn,10,36,1,Single,5,Lower Manhattan,51,3,3.00,3.00,Low,Tea,Brewed Black tea,Tea,Earl Grey Lg
644,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:38:55,Dawn,10,38,2,Small Order,8,Hell's Kitchen,51,3,3.00,6.00,Low,Tea,Brewed Black tea,Tea,Earl Grey Lg
645,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:48:57,Dawn,10,48,1,Single,5,Lower Manhattan,53,3,3.00,3.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
646,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:49:58,Dawn,10,49,1,Single,8,Hell's Kitchen,32,3,3.00,3.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
647,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:55:08,Dawn,10,55,1,Single,8,Hell's Kitchen,55,4,4.00,4.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
648,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:55:35,Dawn,10,55,1,Single,8,Hell's Kitchen,48,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
649,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,10:59:58,Dawn,10,59,1,Single,8,Hell's Kitchen,32,3,3.00,3.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
650,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:01:06,Dawn,11,1,2,Small Order,5,Lower Manhattan,48,"2,5",2.50,5.00,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
651,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:04:21,Dawn,11,4,1,Single,3,Astoria,27,"3,5",3.50,3.50,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
652,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:04:21,Dawn,11,4,1,Single,3,Astoria,70,"3,25",3.25,3.25,Low,Bakery,Scone,Drinks/Food,Cranberry Scone
653,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:06:10,Dawn,11,6,1,Single,3,Astoria,26,3,3.00,3.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Rg
654,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:06:10,Dawn,11,6,1,Single,3,Astoria,77,3,3.00,3.00,Low,Bakery,Scone,Drinks/Food,Oatmeal Scone
655,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:06:28,Dawn,11,6,1,Single,5,Lower Manhattan,25,"2,2",2.20,2.20,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Sm
656,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:10:15,Dawn,11,10,2,Small Order,8,Hell's Kitchen,29,"2,5",2.50,5.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Rg
657,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:11:23,Dawn,11,11,2,Small Order,3,Astoria,26,3,3.00,6.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Rg
658,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:12:05,Dawn,11,12,1,Single,8,Hell's Kitchen,41,"4,25",4.25,4.25,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino Lg
659,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:12:33,Dawn,11,12,1,Single,5,Lower Manhattan,46,"2,5",2.50,2.50,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Rg
660,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:13:01,Dawn,11,13,2,Small Order,3,Astoria,22,2,2.00,4.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Sm
661,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:13:37,Dawn,11,13,1,Single,8,Hell's Kitchen,50,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,Earl Grey Rg
662,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:14:15,Dawn,11,14,2,Small Order,3,Astoria,32,3,3.00,6.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Rg
663,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:15:12,Dawn,11,15,1,Single,3,Astoria,40,"3,75",3.75,3.75,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino
664,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:15:28,Dawn,11,15,1,Single,3,Astoria,30,3,3.00,3.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Lg
665,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:15:40,Dawn,11,15,1,Single,3,Astoria,42,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
666,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:16:51,Dawn,11,16,2,Small Order,3,Astoria,31,"2,2",2.20,4.40,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Sm
667,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:16:51,Dawn,11,16,1,Single,3,Astoria,75,"3,5",3.50,3.50,Low,Bakery,Pastry,Drinks/Food,Croissant
668,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:18:12,Dawn,11,18,2,Small Order,3,Astoria,36,"3,75",3.75,7.50,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
669,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:18:25,Dawn,11,18,2,Small Order,3,Astoria,52,"2,5",2.50,5.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Rg
670,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:19:12,Dawn,11,19,2,Small Order,3,Astoria,30,3,3.00,6.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Lg
671,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:19:42,Dawn,11,19,1,Single,8,Hell's Kitchen,35,"3,1",3.10,3.10,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Rg
672,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:21:43,Dawn,11,21,2,Small Order,3,Astoria,29,"2,5",2.50,5.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Rg
673,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:21:49,Dawn,11,21,2,Small Order,3,Astoria,38,"3,75",3.75,7.50,Low,Coffee,Barista Espresso,Drinks/Food,Latte
674,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:22:46,Dawn,11,22,1,Single,3,Astoria,53,3,3.00,3.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
675,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:25:20,Dawn,11,25,2,Small Order,5,Lower Manhattan,54,"2,5",2.50,5.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Rg
676,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:27:35,Dawn,11,27,2,Small Order,5,Lower Manhattan,48,"2,5",2.50,5.00,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
677,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:32:11,Dawn,11,32,2,Small Order,8,Hell's Kitchen,47,3,3.00,6.00,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Lg
678,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:34:44,Dawn,11,34,1,Single,8,Hell's Kitchen,43,3,3.00,3.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Lg
679,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:35:02,Dawn,11,35,1,Single,3,Astoria,49,3,3.00,3.00,Low,Tea,Brewed Black tea,Tea,English Breakfast Lg
680,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:35:02,Dawn,11,35,1,Single,3,Astoria,79,"3,75",3.75,3.75,Low,Bakery,Scone,Drinks/Food,Jumbo Savory Scone
681,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:35:14,Dawn,11,35,2,Small Order,3,Astoria,25,"2,2",2.20,4.40,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Sm
682,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:35:14,Dawn,11,35,1,Single,3,Astoria,69,"3,25",3.25,3.25,Low,Bakery,Biscotti,Drinks/Food,Hazelnut Biscotti
683,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:36:50,Dawn,11,36,2,Small Order,5,Lower Manhattan,58,"3,5",3.50,7.00,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Rg
684,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:38:23,Dawn,11,38,2,Small Order,3,Astoria,24,3,3.00,6.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Lg
685,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:39:11,Dawn,11,39,2,Small Order,5,Lower Manhattan,42,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
686,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:39:11,Dawn,11,39,1,Single,5,Lower Manhattan,74,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Ginger Biscotti
687,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:40:12,Dawn,11,40,2,Small Order,8,Hell's Kitchen,45,3,3.00,6.00,Low,Tea,Brewed herbal tea,Tea,Peppermint Lg
688,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:41:54,Dawn,11,41,1,Single,5,Lower Manhattan,48,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
689,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:42:36,Dawn,11,42,2,Small Order,8,Hell's Kitchen,45,3,3.00,6.00,Low,Tea,Brewed herbal tea,Tea,Peppermint Lg
690,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:42:36,Dawn,11,42,1,Single,8,Hell's Kitchen,72,"3,25",3.25,3.25,Low,Bakery,Scone,Drinks/Food,Ginger Scone
691,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:43:04,Dawn,11,43,2,Small Order,3,Astoria,26,3,3.00,6.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Rg
692,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:49:10,Dawn,11,49,1,Single,5,Lower Manhattan,44,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
693,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:50:18,Dawn,11,50,1,Single,8,Hell's Kitchen,33,"3,5",3.50,3.50,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Lg
694,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:50:32,Dawn,11,50,1,Single,8,Hell's Kitchen,33,"3,5",3.50,3.50,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Lg
695,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:53:48,Dawn,11,53,2,Small Order,8,Hell's Kitchen,48,"2,5",2.50,5.00,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
696,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:53:54,Dawn,11,53,2,Small Order,8,Hell's Kitchen,59,"4,5",4.50,9.00,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Lg
697,2023-01-02,2023,Q1,1,Jan 2023,1,2,Monday,Weekday,11:54:01,Dawn,11,54,2,Small Order,5,Lower Manhattan,43,3,3.00,6.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Lg
